comp137291_c0_seq1|m.35582	R_sang_29586
comp122551_c0_seq1|m.11545	R_sang_15265
comp141301_c0_seq10|m.56351	R_sang_27539
comp145831_c0_seq8|m.96799	R_sang_12001
comp124572_c0_seq2|m.12848	R_sang_24448
comp138275_c0_seq7|m.39506	R_sang_6029
comp133872_c1_seq1|m.25328	R_sang_27633
comp134442_c0_seq3|m.26692	R_sang_9604
comp132508_c0_seq1|m.22462	R_sang_3001
comp140612_c0_seq5|m.51966	R_sang_15153
comp144885_c0_seq3|m.86874	R_sang_4358
comp140736_c1_seq1|m.52802	R_sang_16341
comp142021_c1_seq10|m.61655	R_sang_29494
comp144359_c0_seq3|m.82030	R_sang_12542
comp137978_c2_seq2|m.38114	R_sang_7220
comp134025_c0_seq2|m.25652	R_sang_18025
comp145459_c1_seq6|m.92994	R_sang_33186
comp145866_c2_seq1|m.97465	R_sang_18801
comp138022_c0_seq2|m.38415	R_sang_26254
comp145380_c0_seq7|m.92011	R_sang_17018
comp142190_c0_seq1|m.62501	R_sang_21939
comp144891_c1_seq3|m.86911	R_sang_10555
comp133853_c0_seq5|m.25222	R_sang_10105
comp121054_c0_seq1|m.10594	R_sang_33234
comp141829_c0_seq1|m.60510	R_sang_4354
comp137303_c2_seq5|m.35639	R_sang_20903
comp141517_c0_seq1|m.57844	R_sang_26438
comp113656_c0_seq3|m.7840	R_sang_18783
comp145135_c0_seq37|m.89386	R_sang_23497
comp133730_c1_seq3|m.24923	R_sang_30780
comp142403_c0_seq14|m.63977	R_sang_18129
comp135504_c0_seq4|m.29583	R_sang_25213
comp132514_c0_seq1|m.22473	R_sang_30657
comp146721_c2_seq3|m.106839	R_sang_15775
comp142398_c0_seq5|m.63870	R_sang_29189
comp146368_c0_seq5|m.103220	R_sang_11595
comp135231_c0_seq4|m.28862	R_sang_15278
comp140070_c0_seq4|m.48678	R_sang_21180
comp144583_c1_seq8|m.84170	R_sang_105
comp130110_c0_seq2|m.18458	R_sang_11173
comp138234_c4_seq1|m.39304	R_sang_2564
comp139846_c0_seq1|m.47398	R_sang_24036
comp139229_c0_seq5|m.43929	R_sang_15239
comp140718_c0_seq1|m.52666	R_sang_4915
comp131601_c0_seq3|m.20726	R_sang_13593
comp141936_c0_seq1|m.61245	R_sang_10384
comp142460_c0_seq15|m.64424	R_sang_16231
comp144269_c1_seq6|m.80948	R_sang_26823
comp124034_c0_seq5|m.12467	R_sang_25870
comp139687_c0_seq2|m.46482	R_sang_23049
comp127192_c0_seq3|m.15231	R_sang_18944
comp141959_c1_seq1|m.61380	R_sang_2938
comp119609_c0_seq2|m.9922	R_sang_27220
comp129842_c0_seq2|m.18093	R_sang_18386
comp139107_c0_seq7|m.43422	R_sang_5734
comp137283_c0_seq2|m.35565	R_sang_15386
comp146416_c3_seq16|m.103885	R_sang_4177
comp145589_c0_seq2|m.94296	R_sang_2624
comp144149_c0_seq81|m.79867	R_sang_8073
comp142519_c0_seq8|m.64820	R_sang_28728
comp135191_c0_seq3|m.28703	R_sang_26598
comp117053_c1_seq1|m.8952	R_sang_17082
comp129795_c0_seq1|m.18016	R_sang_29581
comp141680_c0_seq1|m.59019	R_sang_29567
comp144818_c0_seq1|m.86284	R_sang_24792
comp107534_c0_seq2|m.6432	R_sang_29847
comp142203_c1_seq19|m.62614	R_sang_18825
comp129837_c0_seq3|m.18083	R_sang_24326
comp143624_c0_seq27|m.74349	R_sang_1825
comp140769_c1_seq2|m.52978	R_sang_6741
comp145031_c0_seq4|m.88314	R_sang_11519
comp138549_c0_seq1|m.40721	R_sang_11403
comp145606_c1_seq5|m.94569	R_sang_14199
comp143392_c0_seq7|m.72001	R_sang_6583
comp141685_c0_seq1|m.59046	R_sang_27014
comp142544_c0_seq45|m.65205	R_sang_8214
comp140631_c0_seq8|m.52046	R_sang_11696
comp133821_c1_seq1|m.25166	R_sang_22859
comp146557_c0_seq5|m.105069	R_sang_9837
comp125305_c0_seq8|m.13504	R_sang_29713
comp144220_c1_seq10|m.80623	R_sang_27726
comp44727_c0_seq1|m.1558	R_sang_971
comp138136_c0_seq1|m.38823	R_sang_846
comp125739_c0_seq1|m.13913	R_sang_32002
comp147007_c1_seq2|m.110654	R_sang_2894
comp134503_c0_seq1|m.26864	R_sang_1367
comp89517_c0_seq1|m.3952	R_sang_21160
comp146834_c0_seq6|m.108486	R_sang_11504
comp126704_c0_seq5|m.14703	R_sang_9865
comp142068_c0_seq8|m.61848	R_sang_32222
comp135088_c0_seq1|m.28390	R_sang_26271
comp111233_c0_seq1|m.7184	R_sang_10744
comp144527_c1_seq3|m.83396	R_sang_25272
comp97335_c0_seq1|m.4665	R_sang_2585
comp143480_c0_seq9|m.72803	R_sang_735
comp144979_c0_seq3|m.87700	R_sang_6632
comp140521_c0_seq5|m.51404	R_sang_22283
comp133225_c0_seq4|m.23749	R_sang_5634
comp131119_c0_seq3|m.19907	R_sang_20502
comp142812_c2_seq1|m.67202	R_sang_12192
comp131015_c0_seq2|m.19697	R_sang_2682
comp142728_c0_seq3|m.66665	R_sang_27596
comp145987_c0_seq1|m.98543	R_sang_21117
comp145207_c0_seq7|m.90144	R_sang_17377
comp147000_c0_seq8|m.110552	R_sang_25465
comp134985_c0_seq1|m.28068	R_sang_18598
comp146847_c1_seq9|m.108684	R_sang_20977
comp126585_c0_seq1|m.14561	R_sang_10251
comp141399_c0_seq2|m.56910	R_sang_14634
comp145380_c0_seq23|m.92064	R_sang_25524
comp112394_c0_seq1|m.7513	R_sang_3524
comp136869_c0_seq1|m.34312	R_sang_15428
comp142460_c0_seq13|m.64411	R_sang_23341
comp140876_c0_seq7|m.53510	R_sang_30363
comp129652_c0_seq2|m.17821	R_sang_26285
comp136079_c0_seq5|m.31218	R_sang_21677
comp134268_c0_seq4|m.26177	R_sang_5364
comp127637_c0_seq1|m.15825	R_sang_29971
comp136456_c2_seq2|m.32612	R_sang_22064
comp126618_c0_seq2|m.14590	R_sang_969
comp143451_c0_seq7|m.72475	R_sang_32634
comp131039_c0_seq3|m.19756	R_sang_3337
comp132477_c0_seq1|m.22403	R_sang_20124
comp144636_c0_seq8|m.84593	R_sang_23611
comp127226_c0_seq1|m.15302	R_sang_13331
comp144403_c1_seq4|m.82412	R_sang_25415
comp144451_c2_seq9|m.82788	R_sang_24425
comp78065_c0_seq1|m.2921	R_sang_31616
comp140129_c0_seq4|m.49001	R_sang_851
comp141844_c0_seq2|m.60626	R_sang_19004
comp605975_c0_seq1|m.115305	R_sang_10804
comp134618_c0_seq7|m.27224	R_sang_10910
comp136224_c0_seq6|m.31733	R_sang_1260
comp821962_c0_seq1|m.115597	R_sang_4218
comp138320_c0_seq5|m.39667	R_sang_33363
comp101753_c0_seq1|m.5532	R_sang_10151
comp141773_c0_seq1|m.60187	R_sang_22742
comp136771_c0_seq1|m.33842	R_sang_19738
comp137627_c0_seq6|m.36870	R_sang_24223
comp139581_c0_seq8|m.45697	R_sang_29840
comp111486_c0_seq1|m.7256	R_sang_19584
comp137813_c1_seq1|m.37475	R_sang_6492
comp105220_c0_seq3|m.6084	R_sang_7471
comp142837_c0_seq6|m.67296	R_sang_4892
comp145829_c0_seq5|m.96755	R_sang_12890
comp130925_c1_seq5|m.19567	R_sang_11659
comp136304_c0_seq1|m.32132	R_sang_15064
comp132439_c0_seq4|m.22350	R_sang_31655
comp140816_c0_seq1|m.53237	R_sang_23840
comp140796_c1_seq9|m.53151	R_sang_15180
comp138192_c0_seq1|m.39137	R_sang_9530
comp27981_c0_seq1|m.449	R_sang_5571
comp131073_c0_seq3|m.19831	R_sang_17922
comp144775_c1_seq24|m.85864	R_sang_1976
comp142639_c0_seq2|m.66060	R_sang_23392
comp145497_c0_seq5|m.93422	R_sang_19993
comp140383_c0_seq2|m.50837	R_sang_20037
comp135733_c0_seq5|m.30256	R_sang_1631
comp136788_c0_seq1|m.33956	R_sang_20877
comp144851_c0_seq2|m.86569	R_sang_10010
comp140459_c0_seq1|m.51123	R_sang_23946
comp127265_c0_seq1|m.15365	R_sang_7028
comp138222_c0_seq1|m.39233	R_sang_2181
comp141645_c0_seq3|m.58759	R_sang_6469
comp137652_c0_seq3|m.36929	R_sang_7199
comp136677_c1_seq1|m.33549	R_sang_33173
comp145817_c1_seq7|m.96625	R_sang_32165
comp84577_c0_seq1|m.3481	R_sang_31024
comp139814_c0_seq2|m.47152	R_sang_1689
comp133947_c0_seq2|m.25480	R_sang_15236
comp134435_c0_seq3|m.26670	R_sang_18011
comp133696_c1_seq1|m.24829	R_sang_5152
comp135678_c0_seq6|m.30044	R_sang_25341
comp96425_c0_seq2|m.4531	R_sang_31919
comp139968_c0_seq6|m.48025	R_sang_22364
comp136224_c0_seq9|m.31736	R_sang_29903
comp144539_c0_seq28|m.83681	R_sang_15510
comp138832_c0_seq3|m.42084	R_sang_11624
comp143710_c1_seq3|m.74991	R_sang_2494
comp145578_c1_seq4|m.94135	R_sang_1719
comp146999_c0_seq6|m.110520	R_sang_19801
comp145357_c3_seq32|m.91746	R_sang_1245
comp497504_c0_seq1|m.114914	R_sang_25583
comp108377_c0_seq2|m.6523	R_sang_21735
comp144561_c0_seq1|m.83939	R_sang_3275
comp133251_c0_seq2|m.23791	R_sang_7147
comp145371_c1_seq1|m.91931	R_sang_8234
comp65968_c0_seq1|m.2121	R_sang_5396
comp117281_c0_seq7|m.9037	R_sang_6058
comp137677_c0_seq3|m.37031	R_sang_9076
comp132487_c0_seq2|m.22433	R_sang_26700
comp130303_c0_seq1|m.18649	R_sang_30243
comp100491_c0_seq1|m.5365	R_sang_31278
comp141110_c0_seq2|m.54897	R_sang_17958
comp123532_c0_seq1|m.12149	R_sang_27450
comp134227_c0_seq3|m.26121	R_sang_196
comp144715_c3_seq4|m.85194	R_sang_27878
comp144583_c1_seq9|m.84171	R_sang_13562
comp134668_c0_seq1|m.27340	R_sang_23529
comp146726_c0_seq20|m.107036	R_sang_19071
comp143334_c1_seq8|m.71258	R_sang_17632
comp128736_c2_seq2|m.16797	R_sang_18754
comp136781_c0_seq9|m.33931	R_sang_23263
comp119664_c0_seq1|m.9931	R_sang_23201
comp141122_c0_seq2|m.54949	R_sang_9869
comp142084_c0_seq5|m.61914	R_sang_1392
comp71106_c0_seq1|m.2335	R_sang_29365
comp139859_c1_seq9|m.47496	R_sang_13403
comp145533_c1_seq3|m.93750	R_sang_31360
comp146845_c1_seq9|m.108648	R_sang_23106
comp144526_c0_seq6|m.83391	R_sang_23927
comp214732_c0_seq1|m.113040	R_sang_13494
comp144539_c0_seq25|m.83669	R_sang_3248
comp134906_c0_seq1|m.27914	R_sang_22303
comp113551_c0_seq2|m.7805	R_sang_17695
comp72695_c0_seq1|m.2554	R_sang_29412
comp135796_c0_seq5|m.30472	R_sang_26402
comp36029_c0_seq1|m.1015	R_sang_17853
comp342492_c0_seq1|m.114062	R_sang_13017
comp144572_c1_seq9|m.84096	R_sang_8789
comp122431_c0_seq1|m.11431	R_sang_31758
comp134522_c2_seq36|m.26999	R_sang_30840
comp136169_c0_seq2|m.31498	R_sang_12484
comp101869_c0_seq1|m.5551	R_sang_17713
comp138124_c0_seq15|m.38797	R_sang_31969
comp135741_c0_seq7|m.30289	R_sang_3527
comp137547_c0_seq13|m.36627	R_sang_6426
comp81159_c0_seq1|m.3179	R_sang_23771
comp146980_c0_seq4|m.110301	R_sang_20724
comp145868_c0_seq1|m.97480	R_sang_28088
comp143457_c0_seq1|m.72541	R_sang_8901
comp143909_c0_seq1|m.76871	R_sang_10811
comp139603_c1_seq8|m.45870	R_sang_16561
comp127265_c0_seq1|m.15362	R_sang_16091
comp143648_c0_seq16|m.74583	R_sang_19798
comp137986_c0_seq3|m.38143	R_sang_12416
comp146836_c0_seq7|m.108533	R_sang_19170
comp105250_c0_seq1|m.6094	R_sang_26217
comp134414_c0_seq2|m.26595	R_sang_4514
comp143702_c2_seq2|m.74867	R_sang_17127
comp133134_c0_seq1|m.23557	R_sang_11193
comp145689_c0_seq18|m.95147	R_sang_10215
comp74354_c0_seq1|m.2694	R_sang_22830
comp121912_c0_seq3|m.11130	R_sang_27383
comp134030_c0_seq1|m.25657	R_sang_24033
comp144175_c0_seq6|m.80139	R_sang_21080
comp139853_c1_seq1|m.47441	R_sang_4386
comp143551_c0_seq8|m.73560	R_sang_11105
comp144514_c0_seq2|m.83327	R_sang_3355
comp141906_c0_seq3|m.61038	R_sang_16321
comp86419_c0_seq1|m.3643	R_sang_23596
comp146922_c0_seq3|m.109782	R_sang_11528
comp142647_c0_seq2|m.66094	R_sang_31112
comp140102_c0_seq3|m.48881	R_sang_6254
comp141867_c0_seq1|m.60767	R_sang_8276
comp145268_c0_seq2|m.90696	R_sang_19198
comp124418_c0_seq1|m.12680	R_sang_22802
comp77482_c0_seq1|m.2881	R_sang_8465
comp120086_c0_seq1|m.10133	R_sang_27589
comp123759_c0_seq1|m.12302	R_sang_18475
comp127811_c0_seq6|m.15961	R_sang_3754
comp139367_c0_seq3|m.44630	R_sang_27647
comp145497_c0_seq23|m.93490	R_sang_5356
comp141528_c0_seq4|m.57894	R_sang_16732
comp136395_c0_seq7|m.32428	R_sang_19393
comp133489_c0_seq1|m.24377	R_sang_19353
comp1130428_c0_seq1|m.116016	R_sang_16166
comp146719_c0_seq7|m.106823	R_sang_30434
comp144443_c1_seq4|m.82691	R_sang_12622
comp140003_c0_seq3|m.48229	R_sang_4926
comp1453055_c0_seq1|m.116217	R_sang_28809
comp144138_c0_seq1|m.78965	R_sang_25016
comp145284_c0_seq18|m.90901	R_sang_22071
comp145701_c0_seq8|m.95247	R_sang_22126
comp142394_c0_seq13|m.63857	R_sang_13169
comp143735_c1_seq46|m.75334	R_sang_28822
comp81743_c0_seq1|m.3234	R_sang_13179
comp141794_c0_seq2|m.60308	R_sang_29227
comp136738_c0_seq2|m.33738	R_sang_30655
comp131137_c0_seq6|m.19953	R_sang_32475
comp139928_c0_seq1|m.47784	R_sang_13555
comp35217_c0_seq1|m.961	R_sang_8542
comp140683_c0_seq4|m.52285	R_sang_7064
comp135738_c0_seq1|m.30267	R_sang_30143
comp489512_c0_seq1|m.114894	R_sang_15914
comp138734_c1_seq1|m.41662	R_sang_24099
comp133612_c0_seq3|m.24667	R_sang_12853
comp131765_c0_seq3|m.21010	R_sang_6624
comp144498_c0_seq1|m.83185	R_sang_1045
comp145767_c1_seq2|m.96255	R_sang_1773
comp122643_c0_seq1|m.11593	R_sang_3931
comp144069_c0_seq2|m.78455	R_sang_20974
comp138059_c0_seq1|m.38520	R_sang_19727
comp33693_c0_seq1|m.866	R_sang_737
comp149461_c0_seq1|m.112797	R_sang_24039
comp111393_c0_seq1|m.7219	R_sang_28226
comp147093_c0_seq1|m.111495	R_sang_25970
comp145948_c1_seq3|m.98272	R_sang_25803
comp146809_c1_seq4|m.108006	R_sang_23434
comp146490_c0_seq4|m.104529	R_sang_1308
comp131444_c0_seq2|m.20444	R_sang_2205
comp122060_c0_seq1|m.11218	R_sang_6264
comp143198_c2_seq2|m.70269	R_sang_14305
comp140049_c0_seq1|m.48479	R_sang_31168
comp142520_c0_seq1|m.64856	R_sang_29726
comp83997_c0_seq1|m.3424	R_sang_29770
comp146005_c1_seq8|m.98760	R_sang_15493
comp142454_c0_seq2|m.64329	R_sang_31830
comp139293_c1_seq1|m.44304	R_sang_32886
comp119666_c0_seq2|m.9943	R_sang_29249
comp144275_c2_seq3|m.81007	R_sang_21757
comp115446_c0_seq1|m.8430	R_sang_12767
comp139530_c0_seq9|m.45450	R_sang_10771
comp141995_c0_seq1|m.61555	R_sang_20888
comp96450_c0_seq1|m.4538	R_sang_367
comp142264_c0_seq1|m.63073	R_sang_27500
comp136195_c0_seq6|m.31577	R_sang_19240
comp141214_c0_seq2|m.55336	R_sang_23957
comp138007_c0_seq1|m.38361	R_sang_32021
comp135896_c1_seq2|m.30715	R_sang_22544
comp147160_c1_seq3|m.112266	R_sang_28834
comp146227_c0_seq8|m.100696	R_sang_11979
comp144769_c0_seq3|m.85662	R_sang_11660
comp101960_c0_seq2|m.5562	R_sang_2065
comp140876_c0_seq3|m.53494	R_sang_4321
comp143735_c1_seq55|m.75363	R_sang_27154
comp133897_c0_seq1|m.25389	R_sang_9990
comp147953_c0_seq1|m.112730	R_sang_6565
comp136886_c0_seq1|m.34364	R_sang_25110
comp136355_c4_seq6|m.32283	R_sang_3897
comp139711_c0_seq6|m.46583	R_sang_669
comp147200_c0_seq6|m.112638	R_sang_20006
comp121429_c0_seq2|m.10823	R_sang_6666
comp140045_c3_seq3|m.48448	R_sang_8024
comp135741_c0_seq1|m.30271	R_sang_22812
comp118836_c0_seq1|m.9641	R_sang_18854
comp146451_c0_seq6|m.104199	R_sang_8209
comp139802_c1_seq1|m.47046	R_sang_8746
comp138637_c2_seq9|m.41196	R_sang_18568
comp140829_c0_seq9|m.53291	R_sang_9529
comp133330_c0_seq2|m.23968	R_sang_19983
comp133410_c0_seq5|m.24127	R_sang_30324
comp139692_c0_seq1|m.46508	R_sang_31993
comp135548_c0_seq1|m.29704	R_sang_7775
comp143475_c0_seq9|m.72694	R_sang_24753
comp279693_c0_seq1|m.113565	R_sang_25072
comp144232_c1_seq2|m.80735	R_sang_18797
comp139265_c0_seq3|m.44171	R_sang_6855
comp136775_c0_seq2|m.33883	R_sang_11118
comp139202_c0_seq4|m.43806	R_sang_18453
comp145149_c1_seq2|m.89520	R_sang_29510
comp109113_c0_seq1|m.6647	R_sang_20882
comp141047_c0_seq3|m.54570	R_sang_28953
comp140100_c1_seq3|m.48864	R_sang_28802
comp131671_c0_seq1|m.20862	R_sang_13471
comp140762_c1_seq6|m.52920	R_sang_21327
comp147000_c0_seq2|m.110537	R_sang_22912
comp139440_c0_seq18|m.45022	R_sang_18836
comp142430_c1_seq1|m.64188	R_sang_5225
comp139413_c0_seq1|m.44798	R_sang_28693
comp91680_c0_seq2|m.4098	R_sang_2863
comp31897_c0_seq1|m.758	R_sang_6446
comp144127_c1_seq2|m.78908	R_sang_8202
comp121572_c1_seq1|m.10942	R_sang_15065
comp141304_c0_seq3|m.56385	R_sang_18449
comp135178_c0_seq4|m.28671	R_sang_24971
comp115069_c0_seq1|m.8302	R_sang_28282
comp138163_c1_seq9|m.38948	R_sang_1490
comp145237_c0_seq8|m.90376	R_sang_6645
comp120650_c0_seq1|m.10397	R_sang_19220
comp132729_c0_seq1|m.22840	R_sang_10734
comp133355_c0_seq1|m.23994	R_sang_27894
comp133868_c0_seq1|m.25325	R_sang_2141
comp122433_c0_seq1|m.11441	R_sang_4257
comp144700_c1_seq1|m.85038	R_sang_9508
comp129364_c0_seq1|m.17527	R_sang_2052
comp139786_c0_seq3|m.46958	R_sang_30238
comp143797_c1_seq2|m.75822	R_sang_5970
comp146406_c0_seq4|m.103776	R_sang_21176
comp127535_c0_seq7|m.15667	R_sang_15738
comp144775_c1_seq16|m.85844	R_sang_25691
comp141685_c0_seq5|m.59067	R_sang_4990
comp143761_c1_seq3|m.75592	R_sang_14810
comp132525_c0_seq9|m.22508	R_sang_22350
comp144031_c0_seq1|m.78210	R_sang_27190
comp38130_c0_seq1|m.1212	R_sang_9074
comp135352_c0_seq2|m.29244	R_sang_19852
comp141069_c0_seq1|m.54691	R_sang_13419
comp119297_c0_seq2|m.9824	R_sang_31378
comp135700_c0_seq2|m.30135	R_sang_5128
comp131312_c0_seq1|m.20240	R_sang_31339
comp129733_c0_seq4|m.17949	R_sang_18887
comp142772_c0_seq9|m.66962	R_sang_11304
comp136938_c0_seq1|m.34465	R_sang_9110
comp142946_c0_seq5|m.68125	R_sang_17917
comp129409_c1_seq1|m.17564	R_sang_4076
comp135504_c0_seq12|m.29600	R_sang_24975
comp138615_c0_seq8|m.40979	R_sang_6560
comp105006_c0_seq2|m.6051	R_sang_23815
comp140951_c0_seq8|m.53926	R_sang_28000
comp68508_c0_seq2|m.2213	R_sang_14021
comp129430_c1_seq2|m.17603	R_sang_6320
comp145044_c0_seq10|m.88385	R_sang_2735
comp126898_c0_seq5|m.14858	R_sang_10882
comp145243_c0_seq1|m.90432	R_sang_21723
comp126469_c0_seq3|m.14490	R_sang_19445
comp144061_c1_seq8|m.78373	R_sang_19231
comp130783_c0_seq1|m.19401	R_sang_19287
comp144829_c0_seq4|m.86417	R_sang_9904
comp130647_c0_seq1|m.19215	R_sang_19850
comp145719_c1_seq3|m.95408	R_sang_3139
comp134031_c0_seq1|m.25663	R_sang_28360
comp134489_c0_seq5|m.26835	R_sang_10564
comp123922_c0_seq1|m.12404	R_sang_9379
comp145089_c0_seq2|m.88776	R_sang_2833
comp145544_c0_seq1|m.93792	R_sang_11934
comp143070_c2_seq1|m.69271	R_sang_31458
comp81997_c0_seq1|m.3248	R_sang_24024
comp146136_c0_seq3|m.99764	R_sang_7389
comp109428_c0_seq2|m.6729	R_sang_28712
comp142685_c0_seq9|m.66401	R_sang_19394
comp132968_c0_seq2|m.23222	R_sang_24338
comp143757_c0_seq3|m.75505	R_sang_16973
comp138539_c0_seq3|m.40641	R_sang_18865
comp53984_c0_seq2|m.1804	R_sang_13387
comp738606_c0_seq1|m.115528	R_sang_25971
comp145596_c1_seq4|m.94360	R_sang_5147
comp127025_c0_seq3|m.15013	R_sang_7665
comp143605_c2_seq7|m.74081	R_sang_3371
comp138750_c1_seq3|m.41725	R_sang_18997
comp136094_c0_seq7|m.31286	R_sang_22785
comp97597_c0_seq1|m.4710	R_sang_25021
comp141013_c0_seq1|m.54407	R_sang_1002
comp131476_c0_seq1|m.20507	R_sang_17265
comp143016_c0_seq1|m.68937	R_sang_32859
comp143524_c1_seq1|m.73411	R_sang_426
comp120595_c0_seq1|m.10365	R_sang_26907
comp145288_c0_seq8|m.91006	R_sang_27954
comp145264_c0_seq1|m.90634	R_sang_28367
comp136468_c2_seq8|m.32731	R_sang_2209
comp135103_c0_seq2|m.28418	R_sang_10115
comp144435_c0_seq6|m.82627	R_sang_3474
comp244838_c0_seq1|m.113273	R_sang_1837
comp135477_c0_seq3|m.29521	R_sang_32433
comp140426_c1_seq1|m.50973	R_sang_19685
comp132260_c0_seq1|m.21932	R_sang_25674
comp134392_c0_seq1|m.26521	R_sang_5942
comp38061_c0_seq1|m.1148	R_sang_5770
comp146322_c0_seq16|m.102538	R_sang_16610
comp121586_c0_seq1|m.10949	R_sang_29339
comp136835_c0_seq1|m.34141	R_sang_31368
comp265520_c0_seq1|m.113432	R_sang_17654
comp146834_c0_seq9|m.108492	R_sang_18006
comp131599_c2_seq1|m.20721	R_sang_30148
comp142244_c0_seq1|m.62989	R_sang_20925
comp130706_c0_seq1|m.19285	R_sang_28808
comp145785_c0_seq9|m.96427	R_sang_22091
comp135591_c0_seq1|m.29796	R_sang_25232
comp125381_c0_seq3|m.13570	R_sang_6816
comp143000_c0_seq2|m.68573	R_sang_7731
comp137024_c0_seq2|m.34717	R_sang_23429
comp137488_c0_seq9|m.36467	R_sang_16781
comp29584_c0_seq1|m.580	R_sang_2811
comp141226_c0_seq6|m.55392	R_sang_19396
comp137331_c0_seq1|m.35836	R_sang_7380
comp143211_c0_seq5|m.70417	R_sang_20293
comp138343_c0_seq1|m.39843	R_sang_33233
comp128249_c0_seq1|m.16374	R_sang_13599
comp104783_c0_seq1|m.6012	R_sang_23867
comp141842_c0_seq2|m.60606	R_sang_27723
comp127809_c0_seq1|m.15951	R_sang_22275
comp144654_c1_seq2|m.84702	R_sang_29830
comp146237_c0_seq3|m.100748	R_sang_16223
comp138481_c0_seq1|m.40351	R_sang_5939
comp145197_c0_seq8|m.90087	R_sang_12265
comp99105_c0_seq1|m.5104	R_sang_29026
comp145577_c4_seq2|m.94108	R_sang_1349
comp137709_c0_seq2|m.37141	R_sang_17483
comp143165_c0_seq14|m.70061	R_sang_101
comp145864_c1_seq25|m.97335	R_sang_26026
comp145546_c3_seq2|m.93865	R_sang_18715
comp144514_c0_seq4|m.83333	R_sang_19595
comp131855_c0_seq7|m.21188	R_sang_22321
comp143723_c2_seq5|m.75130	R_sang_804
comp100840_c0_seq1|m.5406	R_sang_17612
comp133289_c0_seq8|m.23865	R_sang_16456
comp133123_c0_seq2|m.23542	R_sang_29179
comp146891_c0_seq7|m.109322	R_sang_22142
comp137899_c0_seq2|m.37768	R_sang_7469
comp143298_c1_seq6|m.71014	R_sang_30365
comp138041_c1_seq6|m.38480	R_sang_22674
comp139196_c1_seq2|m.43780	R_sang_19467
comp143226_c0_seq1|m.70551	R_sang_11003
comp140499_c0_seq2|m.51343	R_sang_16991
comp39097_c0_seq1|m.1314	R_sang_15378
comp140798_c1_seq4|m.53164	R_sang_14838
comp136376_c0_seq6|m.32363	R_sang_3031
comp141438_c0_seq1|m.57135	R_sang_16133
comp118945_c0_seq6|m.9683	R_sang_17237
comp146416_c3_seq13|m.103882	R_sang_24451
comp136780_c0_seq1|m.33897	R_sang_28571
comp139187_c1_seq16|m.43759	R_sang_33127
comp142430_c1_seq2|m.64190	R_sang_26022
comp139886_c0_seq7|m.47567	R_sang_22929
comp1028430_c0_seq1|m.115896	R_sang_12132
comp38845_c0_seq2|m.1296	R_sang_11834
comp124734_c0_seq2|m.12964	R_sang_64
comp122826_c0_seq2|m.11737	R_sang_3184
comp121118_c0_seq1|m.10633	R_sang_20299
comp141477_c0_seq6|m.57534	R_sang_24860
comp134792_c0_seq1|m.27589	R_sang_1019
comp139812_c0_seq7|m.47136	R_sang_22917
comp143134_c1_seq1|m.69639	R_sang_27649
comp132278_c0_seq2|m.21964	R_sang_21373
comp138985_c0_seq1|m.42813	R_sang_16831
comp144300_c1_seq6|m.81227	R_sang_25502
comp256764_c0_seq1|m.113376	R_sang_25195
comp142875_c0_seq4|m.67672	R_sang_30027
comp129916_c0_seq1|m.18171	R_sang_33088
comp140526_c0_seq1|m.51446	R_sang_2152
comp74206_c0_seq1|m.2686	R_sang_238
comp135179_c0_seq2|m.28675	R_sang_9821
comp142203_c1_seq15|m.62605	R_sang_120
comp138320_c0_seq5|m.39669	R_sang_27579
comp138988_c1_seq2|m.42826	R_sang_30659
comp124429_c0_seq1|m.12692	R_sang_32850
comp143248_c0_seq3|m.70687	R_sang_16186
comp141724_c0_seq15|m.59367	R_sang_11669
comp143532_c0_seq7|m.73454	R_sang_4979
comp141681_c0_seq3|m.59031	R_sang_25462
comp146204_c0_seq1|m.100473	R_sang_13911
comp145462_c0_seq6|m.93033	R_sang_30135
comp125371_c0_seq3|m.13565	R_sang_5288
comp146063_c1_seq1|m.99188	R_sang_5657
comp146026_c0_seq2|m.98897	R_sang_18133
comp112480_c0_seq1|m.7541	R_sang_31820
comp141896_c1_seq5|m.60967	R_sang_13585
comp140889_c0_seq7|m.53590	R_sang_343
comp87418_c0_seq1|m.3752	R_sang_11495
comp142415_c1_seq4|m.64016	R_sang_24887
comp135928_c0_seq1|m.30821	R_sang_16528
comp146341_c0_seq8|m.102846	R_sang_1519
comp107287_c0_seq1|m.6399	R_sang_3125
comp141446_c0_seq4|m.57234	R_sang_18305
comp138959_c3_seq12|m.42635	R_sang_25581
comp33545_c0_seq1|m.853	R_sang_32652
comp140389_c0_seq8|m.50855	R_sang_213
comp65633_c0_seq1|m.2106	R_sang_22979
comp140951_c0_seq9|m.53929	R_sang_33031
comp141230_c0_seq5|m.55418	R_sang_21929
comp134599_c0_seq1|m.27159	R_sang_27548
comp29457_c0_seq1|m.560	R_sang_19588
comp138166_c0_seq25|m.39035	R_sang_19723
comp131094_c1_seq5|m.19868	R_sang_24472
comp145101_c0_seq9|m.88901	R_sang_15407
comp143269_c0_seq2|m.70831	R_sang_14279
comp146596_c0_seq9|m.105478	R_sang_1313
comp139201_c0_seq2|m.43802	R_sang_25931
comp130925_c1_seq8|m.19570	R_sang_13429
comp143931_c2_seq5|m.77072	R_sang_24900
